pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
CA	scaffold-ma1	34200001	34300000	0.0015338283982716373	96263	82	53461	85604
CA	scaffold-ma1	34300001	34400000	0.003393496420047733	96752	182	53632	86240
CA	scaffold-ma1	34400001	34500000	0.0017124334903064033	97148	84	49053	96190
CA	scaffold-ma1	34500001	34600000	0.0023943308424568925	96613	124	51789	89648
CA	scaffold-ma1	34600001	34700000	0.002790885555331142	96021	152	54463	83116
CA	scaffold-ma1	34700001	34800000	0.0026851082736106015	95999	139	51767	88464
CA	scaffold-ma1	34800001	34900000	0.0007255749392725322	96954	46	63398	67112
CA	scaffold-ma1	34900001	35000000	0.001058084078203468	97550	67	63322	68456
CA	scaffold-ma1	35000001	35100000	0.0018750945108120369	96580	124	66130	60900
CA	scaffold-ma1	35100001	35200000	0.002290893281161165	96577	137	59802	73550
CA	scaffold-ma1	35200001	35300000	0.0018225387289479901	97225	108	59258	75934
CA	scaffold-ma1	35300001	35400000	0.001532519117394092	97151	98	63947	66408
CA	scaffold-ma1	35400001	35500000	0.002945051538401922	96251	114	38709	115084
CA	scaffold-ma1	35500001	35600000	0.0021872617088734597	96296	109	49834	92924
CA	scaffold-ma1	35600001	35700000	0.0014481452601091678	95956	65	44885	102142
CA	scaffold-ma1	35700001	35800000	0.0030065480033201145	96950	163	54215	85470
CA	scaffold-ma1	35800001	35900000	0.002023525540840668	96792	123	60785	72014
CA	scaffold-ma1	35900001	36000000	0.0023025295164688015	97440	141	61237	72406
CA	scaffold-ma1	36000001	36100000	0.002106264438103003	97328	93	44154	106348
CA	scaffold-ma1	36100001	36200000	0.0016942481132236921	97633	99	58433	78400
CA	scaffold-ma1	36200001	36300000	0.003136142973750913	96578	146	46554	100048
CA	scaffold-ma1	36300001	36400000	0.0025458436335461018	97307	138	54206	86202
CA	scaffold-ma1	36400001	36500000	0.0019237375472346272	96693	112	58220	76946
CA	scaffold-ma1	36500001	36600000	0.0022663372241629037	96525	133	58685	75680
CA	scaffold-ma1	36600001	36700000	0.0025003496992586378	97530	143	57192	80676
CA	scaffold-ma1	36700001	36800000	0.0025286001865763245	96710	103	40734	111952
CA	scaffold-ma1	36800001	36900000	0.0008838919530476595	96461	25	28284	136354
CA	scaffold-ma1	36900001	37000000	0.002290363381533518	96658	67	29253	134810
CA	scaffold-ma1	37000001	37100000	0.0004984299456711359	97266	10	20063	154406
CA	scaffold-ma1	37100001	37200000	0.0009822517274082102	97401	58	59048	76706
CA	scaffold-ma1	37200001	37300000	0.0006434025837693232	96792	38	59061	75462
CA	scaffold-ma1	37300001	37400000	0.0008590381953834651	96584	54	62861	67446
CA	scaffold-ma1	37400001	37500000	0.0012631891811561897	96855	68	53832	86046
CA	scaffold-ma1	37500001	37600000	0.002064616029807894	97517	128	61997	71040
CA	scaffold-ma1	37600001	37700000	0.0012763401571650233	96300	51	39958	112684
CA	scaffold-ma1	37700001	37800000	0.0011682845116398935	96971	68	58205	77532
CA	scaffold-ma1	37800001	37900000	6.991051454138702e-05	96679	4	57216	78926
CA	scaffold-ma1	37900001	38000000	0.001030578970036301	96834	67	65012	63644
CA	scaffold-ma1	38000001	38100000	0.002417528612522186	97237	158	65356	63762
CA	scaffold-ma1	38100001	38200000	0.003340167238718297	97517	145	43411	108212
CA	scaffold-ma1	38200001	38300000	8.442095665828085e-05	96826	5	59227	75198
CA	scaffold-ma1	38300001	38400000	0.0030320944335322946	96856	159	52439	88834
CA	scaffold-ma1	38400001	38500000	0.002558542254949375	96290	164	64099	64382
CA	scaffold-ma1	38500001	38600000	0.0006960373329114925	96704	44	63215	66978
CA	scaffold-ma1	38600001	38700000	0.0005956369592733229	96963	32	53724	86478
CA	scaffold-ma1	38700001	38800000	0.0004034238405949625	97357	23	57012	80690
CA	scaffold-ma1	38800001	38900000	0.0	97301	0	47254	100094
CA	scaffold-ma1	38900001	39000000	0.0	97181	0	33765	126832
CA	scaffold-ma1	39000001	39100000	0.0011224826675470452	96670	17	15145	163050
CA	scaffold-ma1	39100001	39200000	0.005323573448677425	96695	96	18033	157324
CA	scaffold-ma1	39200001	39300000	0.010656658356847383	96111	389	36503	119216
CA	scaffold-ma1	39300001	39400000	0.0009100837277029487	97044	20	21976	150136
CA	scaffold-ma1	39400001	39500000	0.0031137305987576852	97344	196	62947	68794
CA	scaffold-ma1	39500001	39600000	0.0030957713081280463	96915	188	60728	72374
CA	scaffold-ma1	39600001	39700000	0.0033169584750388378	96966	79	23817	146298
CA	scaffold-ma1	39700001	39800000	0.0002943485086342229	96450	15	50960	90980
CA	scaffold-ma1	39800001	39900000	0.00014765814186994272	96985	5	33862	126246
CA	scaffold-ma1	39900001	40000000	0.002152641878669276	96656	143	66430	60452
CA	scaffold-ma1	40000001	40100000	0.00208567303064335	96934	91	43631	106606
CA	scaffold-ma1	40100001	40200000	0.0037626011642765867	96814	159	42258	109112
CA	scaffold-ma1	40200001	40300000	0.0016394257042078593	97212	33	20129	154166
CA	scaffold-ma1	40300001	40400000	0.001809253036960455	97045	7	3869	186352
CA	scaffold-ma1	40400001	40500000	0.002481677335559885	96825	107	43116	107418
CA	scaffold-ma1	40500001	40600000	0.0025464634563490554	96608	134	52622	87972
CA	scaffold-ma1	40600001	40700000	0.0031043849437330227	96872	16	5154	183436
CA	scaffold-ma1	40700001	40800000	0.002589281352288827	96723	53	20469	152508
CA	scaffold-ma1	40800001	40900000	0.00451382358472823	96997	72	15951	162092
CA	scaffold-ma1	40900001	41000000	0.0022123893805309734	96862	58	26216	141292
CA	scaffold-ma1	41000001	41100000	0.002630886608787161	96801	30	11403	170796
CA	scaffold-ma1	41100001	41200000	0.0029639175257731958	96709	46	15520	162378
CA	scaffold-ma1	41200001	41300000	0.00399672994822418	97099	220	55045	84108
CA	scaffold-ma1	41300001	41400000	0.0027797666680705892	96101	132	47486	97230
CA	scaffold-ma1	41400001	41500000	0.003465400567561668	96710	127	36648	120124
CA	scaffold-ma1	41500001	41600000	0.0052433493100009654	96737	163	31087	131300
CA	scaffold-ma1	41600001	41700000	0.0024972811858057758	97424	62	24827	145194
CA	scaffold-ma1	41700001	41800000	0.0026565464895635673	96855	7	2635	188440
CA	scaffold-ma1	41800001	41900000	0.0008048538880633977	95976	13	16152	159648
CA	scaffold-ma1	41900001	42000000	0.0023395295418775787	96799	55	23509	146580
CA	scaffold-ma1	42000001	42100000	0.002917998661809531	97033	157	53804	86458
CA	scaffold-ma1	42100001	42200000	0.0028028869735827904	97016	160	57084	79864
CA	scaffold-ma1	42200001	42300000	0.002302669931211379	96103	79	34308	123590
CA	scaffold-ma1	42300001	42400000	0.002999094612947035	96677	53	17672	158010
CA	scaffold-ma1	42400001	42500000	0.0027132356568496867	97058	165	60813	72490
CA	scaffold-ma1	42500001	42600000	0.00047137793197073684	97263	25	53036	88454
CA	scaffold-ma1	42600001	42700000	0.0021713296459852406	97299	148	68161	58276
CA	scaffold-ma1	42700001	42800000	0.002766599597585513	97091	165	59640	74902
CA	scaffold-ma1	42800001	42900000	0.0017566217752213	97464	102	58066	78796
CA	scaffold-ma1	42900001	43000000	0.003318641431164117	96559	192	57855	77408
CA	scaffold-ma1	43000001	43100000	0.002604519009606278	96536	154	59128	74816
CA	scaffold-ma1	43100001	43200000	0.0011893934093612259	97416	68	57172	80488
CA	scaffold-ma1	43200001	43300000	0.0009403602624649977	97281	45	47854	98854
CA	scaffold-ma1	43300001	43400000	0.001522539015062261	97121	84	55171	83900
CA	scaffold-ma1	43400001	43500000	0.0023067484662576687	96971	47	20375	153192
CA	scaffold-ma1	43500001	43600000	0.0015399916583785172	97775	48	31169	133212
CA	scaffold-ma1	43600001	43700000	0.0016582389911355866	97318	81	48847	96942
CA	scaffold-ma1	43700001	43800000	0.00143646408839779	97214	13	9050	176328
CA	scaffold-ma1	43800001	43900000	0.002511191178076209	97482	23	9159	176646
CA	scaffold-ma1	43900001	44000000	0.00031840113644713316	96411	13	40829	111164
CA	scaffold-ma1	44000001	44100000	0.0011187858741122678	97529	69	61674	71710
CA	scaffold-ma1	44100001	44200000	0.0027117229870671673	97204	143	52734	88940
CA	scaffold-ma1	44200001	44300000	0.0012219742854106897	97756	69	56466	82580
CA	scaffold-ma1	44300001	44400000	0.001485948410179468	97397	103	69316	56162
CA	scaffold-ma1	44400001	44500000	0.0012908592819953816	97570	90	69721	55698
CA	scaffold-ma1	44500001	44600000	0.001301698124371339	97175	66	50703	92944
CA	scaffold-ma1	44600001	44700000	0.0013980427401637707	97057	84	60084	73946
CA	scaffold-ma1	44700001	44800000	0.0011742704301309095	96973	54	45986	101974
CA	scaffold-ma1	44800001	44900000	1.7801196240387355e-05	97041	1	56176	81730
CA	scaffold-ma1	44900001	45000000	0.0012922281705741185	97288	84	65004	64568
CA	scaffold-ma1	45000001	45100000	0.001972942502818489	97455	14	7096	180718
CA	scaffold-ma1	45100001	45200000	0.004373709148341635	91187	108	24693	132988
CA	scaffold-ma1	45200001	45300000	0.0012797295665821563	96753	53	41415	110676
CA	scaffold-ma1	45300001	45400000	0.0011567946983510773	97376	59	51003	92746
CA	scaffold-ma1	45400001	45500000	0.003265678769576515	96869	186	56956	79826
CA	scaffold-ma1	45500001	45600000	0.003331913720971015	97144	133	39917	114454
CA	scaffold-ma1	45600001	45700000	0.002151694459386767	96329	12	5577	181504
CA	scaffold-ma1	45700001	45800000	0.001238083446824316	97186	10	8077	178218
CA	scaffold-ma1	45800001	45900000	0.0011930801352157488	97134	24	20116	154036
CA	scaffold-ma1	45900001	46000000	0.003841475126448556	96580	60	15619	161922
CA	scaffold-ma1	46000001	46100000	0.002787000877389165	97012	162	58127	77770
CA	scaffold-ma1	46100001	46200000	0.0018102894516574854	97051	93	51373	91356
CA	scaffold-ma1	46200001	46300000	0.002272305694676312	96447	147	64692	63510
CA	scaffold-ma1	46300001	46400000	0.0018550550249429695	96847	74	39891	113912
CA	scaffold-ma1	46400001	46500000	0.0013512512957204205	97560	73	54024	87072
CA	scaffold-ma1	46500001	46600000	0.0009850736300798077	97347	59	59894	74906
CA	scaffold-ma1	46600001	46700000	0.00023996640470334154	97821	16	66676	62290
CA	scaffold-ma1	46700001	46800000	0.001545170483810047	97373	90	58246	78254
CA	scaffold-ma1	46800001	46900000	0.0012350982708624208	96455	69	55866	81178
CA	scaffold-ma1	46900001	47000000	0.0018624805199741533	97233	98	52618	89230
CA	scaffold-ma1	47000001	47100000	0.0005975080399978911	97733	34	56903	81660
CA	scaffold-ma1	47100001	47200000	0.0004924152172186482	97532	31	62955	69154
CA	scaffold-ma1	47200001	47300000	0.001944439443314189	97452	108	55543	83818
CA	scaffold-ma1	47300001	47400000	0.0006569103317397175	97038	36	54802	84472
CA	scaffold-ma1	47400001	47500000	0.0003241933557424881	96959	19	58607	76704
CA	scaffold-ma1	47500001	47600000	0.000619056626485306	97688	36	58153	79070
CA	scaffold-ma1	47600001	47700000	0.001941404871161313	97211	99	50994	92434
CA	scaffold-ma1	47700001	47800000	0.00289653356405289	96645	154	53167	86956
CA	scaffold-ma1	47800001	47900000	0.001462736780516346	96424	80	54692	83464
CA	scaffold-ma1	47900001	48000000	0.0019542994588093807	97645	117	59868	75554
CA	scaffold-ma1	48000001	48100000	0.0014412416851441242	97444	65	45100	104688
CA	scaffold-ma1	48100001	48200000	0.0012181069958847736	96775	74	60750	72050
CA	scaffold-ma1	48200001	48300000	0.0012890141619689261	96985	75	58184	77602
CA	scaffold-ma1	48300001	48400000	0.0012716850776297308	96995	67	52686	88618
CA	scaffold-ma1	48400001	48500000	0.0017066216921656026	96987	85	49806	94362
CA	scaffold-ma1	48500001	48600000	0.0013879137207517594	97018	85	61243	71550
CA	scaffold-ma1	48600001	48700000	0.0024335019150602028	97028	115	47257	99542
CA	scaffold-ma1	48700001	48800000	0.0027084686021704853	96177	146	53905	84544
CA	scaffold-ma1	48800001	48900000	0.002997671040191851	96643	130	43367	106552
CA	scaffold-ma1	48900001	49000000	0.0030631624088709184	96964	150	48969	95990
CA	scaffold-ma1	49000001	49100000	0.0019838778533939378	97100	79	39821	114558
CA	scaffold-ma1	49100001	49200000	0.002706317852365695	96350	87	32147	128406
CA	scaffold-ma1	49200001	49300000	0.0019129918532933144	97223	116	60638	73170
CA	scaffold-ma1	49300001	49400000	0.002377661045064971	97329	86	36170	122318
CA	scaffold-ma1	49400001	49500000	0.0024717262963226405	97243	139	56236	82014
CA	scaffold-ma1	49500001	49600000	0.0007833740380627621	97280	51	65103	64354
CA	scaffold-ma1	49600001	49700000	0.0021107322617308004	96779	104	49272	95014
CA	scaffold-ma1	49700001	49800000	0.0014031526152376403	96812	94	66992	59640
CA	scaffold-ma1	49800001	49900000	0.0035243351040968244	97167	205	58167	78000
CA	scaffold-ma1	49900001	50000000	0.0031376140565109734	96615	185	58962	75306
CA	scaffold-ma1	50000001	50100000	0.0025730345974190483	97316	130	50524	93584
CA	scaffold-ma1	50100001	50200000	0.0018917573430054762	97395	133	70305	54180
CA	scaffold-ma1	50200001	50300000	0.002050222504767959	96532	129	62920	67224
CA	scaffold-ma1	50300001	50400000	0.0013995196710264873	97067	81	57877	78380
CA	scaffold-ma1	50400001	50500000	0.00032477491294228026	97723	18	55423	84600
CA	scaffold-ma1	50500001	50600000	5.371915625111915e-05	96978	3	55846	82264
CA	scaffold-ma1	50600001	50700000	0.0002318447710087031	97120	13	56072	82096
CA	scaffold-ma1	50700001	50800000	0.00011930326890956812	97577	8	67056	61042
CA	scaffold-ma1	50800001	50900000	1.6170240289770706e-05	97392	1	61842	71100
CA	scaffold-ma1	50900001	51000000	8.355149557177074e-05	96515	3	35906	121218
CA	scaffold-ma1	51000001	51100000	0.0	96458	0	35562	121792
CA	scaffold-ma1	51100001	51200000	7.036142317705279e-05	97002	3	42637	108730
CA	scaffold-ma1	51200001	51300000	5.6439778756067275e-05	96650	3	53154	86992
CA	scaffold-ma1	51300001	51400000	0.0005723502783703627	96375	33	57657	77436
CA	scaffold-ma1	51400001	51500000	0.001231105943505916	96068	18	14621	162894
CA	scaffold-ma1	51500001	51600000	0	96801	0	0	193602
CA	scaffold-ma1	51600001	51700000	0.00016458196181698485	96198	3	18228	155940
CA	scaffold-ma1	51700001	51800000	0.0016730934701551993	96039	105	62758	66562
CA	scaffold-ma1	51800001	51900000	0.003269739273833556	96618	115	35171	122894
CA	scaffold-ma1	51900001	52000000	0.0024471921689850594	97233	152	62112	70242
CA	scaffold-ma1	52000001	52100000	0.002414924916242921	96445	142	58801	75288
CA	scaffold-ma1	52100001	52200000	0.0018669487833717095	96845	90	48207	97276
CA	scaffold-ma1	52200001	52300000	0.001967051880993361	95745	80	40670	110150
CA	scaffold-ma1	52300001	52400000	0.0034489222118088097	96216	92	26675	139082
CA	scaffold-ma1	52400001	52500000	0.0027545592705167173	96654	145	52640	88028
CA	scaffold-ma1	52500001	52600000	0.0033220796758946657	96331	123	37025	118612
CA	scaffold-ma1	52600001	52700000	0.001942908384396951	96365	52	26764	139202
CA	scaffold-ma1	52700001	52800000	0.0052305574673090155	96720	114	21795	149850
CA	scaffold-ma1	52800001	52900000	0.0022467702677401234	96339	84	37387	117904
CA	scaffold-ma1	52900001	53000000	0.002905210891899744	97009	110	37863	118292
CA	scaffold-ma1	53000001	53100000	0.0026432224329138655	96621	92	34806	123630
CA	scaffold-ma1	53100001	53200000	0.0035819052030260923	96073	116	32385	127376
CA	scaffold-ma1	53200001	53300000	0.004799040191961607	96099	56	11669	168860
CA	scaffold-ma1	53300001	53400000	0.0006305581526820465	96679	29	45991	101376
CA	scaffold-ma1	53400001	53500000	0.0010826336721166594	96687	49	45260	102854
CA	scaffold-ma1	53500001	53600000	0.0001056263643405394	96553	6	56804	79498
CA	scaffold-ma1	53600001	53700000	0.0028744750349976667	96739	154	53575	86328
CA	scaffold-ma1	53700001	53800000	0.003020775537882991	96963	49	16221	161484
CA	scaffold-ma1	53800001	53900000	0.003623844899438304	96471	80	22076	148790
CA	scaffold-ma1	53900001	54000000	0.0014047651838589726	95825	51	36305	119040
CA	scaffold-ma1	54000001	54100000	0.0026003915532108856	96798	174	66913	59770
CA	scaffold-ma1	54100001	54200000	0.0027366189196518825	96151	111	40561	111180
CA	scaffold-ma1	54200001	54300000	0.0006229235880398671	96607	6	9632	173950
CA	scaffold-ma1	54300001	54400000	0.0020059486753821677	96629	87	43371	106516
CA	scaffold-ma1	54400001	54500000	0.0023940526691587213	96067	57	23809	144516
CA	scaffold-ma1	54500001	54600000	0.0018396508941558997	96654	43	23374	146560
CA	scaffold-ma1	54600001	54700000	0.0035395909805977974	96402	108	30512	131780
CA	scaffold-ma1	54700001	54800000	0.0007256630746344473	96392	20	27561	137662
CA	scaffold-ma1	54800001	54900000	0.004556150803584839	96659	91	19973	153372
CA	scaffold-ma1	54900001	55000000	0.003443081557994405	96446	16	4647	183598
CA	scaffold-ma1	55000001	55100000	0.002502165335386392	96924	52	20782	152284
CA	scaffold-ma1	55100001	55200000	0.004870546013842604	96322	19	3901	184842
CA	scaffold-ma1	55200001	55300000	0.0031320599712466625	96183	61	19476	153414
CA	scaffold-ma1	55300001	55400000	0.0003904724716907458	96738	4	10244	172988
CA	scaffold-ma1	55400001	55500000	0.0003780241935483871	96811	6	15872	161878
CA	scaffold-ma1	55500001	55600000	0.007290147885857113	96067	70	9602	172930
CA	scaffold-ma1	55600001	55700000	0.0022452715070164736	96930	92	40975	111910
CA	scaffold-ma1	55700001	55800000	0.0023073509835823103	96055	156	67610	56890
CA	scaffold-ma1	55800001	55900000	0.0037829012861864374	96417	190	50226	92382
CA	scaffold-ma1	55900001	56000000	0.005396247725418837	96409	86	15937	160944
CA	scaffold-ma1	56000001	56100000	0.0014732547597461469	96491	13	8824	175334
CA	scaffold-ma1	56100001	56200000	0.0010111223458038423	96733	19	18791	155884
CA	scaffold-ma1	56200001	56300000	0.004182350480970306	95895	10	2391	187008
CA	scaffold-ma1	56300001	56400000	0.0025716857400025716	96482	80	31108	130748
CA	scaffold-ma1	56400001	56500000	0.0038689805424085345	96437	103	26622	139630
CA	scaffold-ma1	56500001	56600000	0.0026897717264525957	96947	113	42011	109872
CA	scaffold-ma1	56600001	56700000	0.003505789865080208	96470	66	18826	155288
CA	scaffold-ma1	56700001	56800000	0.002745367192862045	96870	12	4371	184998
CA	scaffold-ma1	56800001	56900000	0.003525085847995867	96889	116	32907	127964
CA	scaffold-ma1	56900001	57000000	0.004323101991952379	96880	260	60142	73476
CA	scaffold-ma1	57000001	57100000	0.0023630371245569304	96467	76	32162	128610
CA	scaffold-ma1	57100001	57200000	0.002591358612301021	95693	98	37818	115750
CA	scaffold-ma1	57200001	57300000	0.003174899617144458	96074	204	64254	63640
CA	scaffold-ma1	57300001	57400000	0.003952382079378979	96547	167	42253	108588
CA	scaffold-ma1	57400001	57500000	0.004508491453227859	96197	163	36154	120086
CA	scaffold-ma1	57500001	57600000	0.003173509357319019	96414	175	55144	82540
CA	scaffold-ma1	57600001	57700000	0.003501146927441748	96375	145	41415	109920
CA	scaffold-ma1	57700001	57800000	0.0033931168201648087	97126	35	10315	173622
CA	scaffold-ma1	57800001	57900000	0.004011578875390331	96488	176	43873	105230
CA	scaffold-ma1	57900001	58000000	0.0021759047182775995	97225	76	34928	124594
CA	scaffold-ma1	58000001	58100000	0.0019211105258265422	97042	62	32273	129538
CA	scaffold-ma1	58100001	58200000	0.00903078097176291	96941	213	23586	146710
CA	scaffold-ma1	58200001	58300000	0.002932387521992906	96405	105	35807	121196
CA	scaffold-ma1	58300001	58400000	0.0036746431868209897	96549	207	56332	80434
CA	scaffold-ma1	58400001	58500000	0.003791575343561521	96272	237	62507	67530
